gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4602149374				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083278	K002083278	9660	Marrett, L.; Vollesen, K.B.; Bidgood, G.S.															PRESENT																							2018-11-15T00:00		319	319	2018	11	15												AFRICA				ZM				Mpika distr., Mutinondo wilderness area, Wof Hyrax hill.									-12.45	31.3																																																		Bulbostylis schoenoides (Kunth) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			schoenoides			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:07.843Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292300	5292300	6	7707728	196	1369	7708	2719209		5292300	Bulbostylis schoenoides	Bulbostylis schoenoides (Kunth) C.B.Clarke	Bulbostylis schoenoides		DWC_ARCHIVE	2025-07-25T00:00:07.843Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601944384				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083600	K002083600	9434	Bidgood, S.; Merett, L.; K. Vollesen															PRESENT																							2017-02-23T00:00		54	54	2017	2	23												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Charlies Rock									-12.45	31.3																																																		Bulbostylis congolensis De Wild.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			congolensis			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:33.040Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292493	5292493	6	7707728	196	1369	7708	2719209		5292493	Bulbostylis congolensis	Bulbostylis congolensis De Wild.	Bulbostylis congolensis		DWC_ARCHIVE	2025-07-24T23:59:33.040Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601944379				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083549	K002083549	962	Browning, J.															PRESENT																							2015-04-14T00:00		104	104	2015	4	14	14.iv.2015											AFRICA				ZW				Matabeland Province; Matobo, Besna Kobila									-20.433333	28.733333																																																		Bulbostylis pusilla (Hochst. ex A.Rich.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pusilla			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:06.247Z	1468.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	5292321	5292321	6	7707728	196	1369	7708	2719209		5292321	Bulbostylis pusilla	Bulbostylis pusilla (Hochst. ex A.Rich.) C.B.Clarke	Bulbostylis pusilla		DWC_ARCHIVE	2025-07-25T00:00:06.247Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZWE	Zimbabwe	ZWE.9_1	Matabeleland South	ZWE.9.8_2	Matobo	ZWE.9.8.18_2	Ward 25	
4601943434				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002084003	K002084003	9308	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-02-16T00:00		47	47	2017	2	16												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Greens Dambo.									-12.45	31.3																																																		Bulbostylis igneotonsa Raymond							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			igneotonsa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:40.286Z	1400.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292260	5292260	6	7707728	196	1369	7708	2719209		5292260	Bulbostylis igneotonsa	Bulbostylis igneotonsa Raymond	Bulbostylis igneotonsa		DWC_ARCHIVE	2025-07-25T00:00:40.286Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601943398				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083574	K002083574	9264	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2017-02-13T00:00		44	44	2017	2	13												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Kankonde Camp									-12.45	31.3																																																		Bulbostylis abortiva (Steud.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			abortiva			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:18.657Z	1400.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292304	5292304	6	7707728	196	1369	7708	2719209		5292304	Bulbostylis abortiva	Bulbostylis abortiva (Steud.) C.B.Clarke	Bulbostylis abortiva		DWC_ARCHIVE	2025-07-25T00:00:18.657Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601943396				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083541	K002083541	9261	Bidgood, S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-02-13T00:00		44	44	2017	2	13												AFRICA				ZM				Mpika Dist., Mutinondo Wilderness Area, Kankonde Camp.									-12.45	31.3																																																		Bulbostylis pusilla (Hochst. ex A.Rich.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pusilla			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:13.623Z	1400.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	5292321	5292321	6	7707728	196	1369	7708	2719209		5292321	Bulbostylis pusilla	Bulbostylis pusilla (Hochst. ex A.Rich.) C.B.Clarke	Bulbostylis pusilla		DWC_ARCHIVE	2025-07-25T00:01:13.623Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601943382				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083361	K002083361	8897	Bidgood, S.; Merrett, L.; Vollesen, K.															PRESENT																							2016-05-18T00:00		139	139	2016	5	18												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Little Chipundu Dambo.									-12.45	31.3																																																		Bulbostylis pilosa (Willd.) Cherm.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			pilosa			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:33.085Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292190	5292190	6	7707728	196	1369	7708	2719209		5292190	Bulbostylis pilosa	Bulbostylis pilosa (Willd.) Cherm.	Bulbostylis pilosa		DWC_ARCHIVE	2025-07-24T23:59:33.085Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601943375				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083280	K002083280	9780	Marrett, L.; Vollesen, K.B.; Bidgood, G.S.															PRESENT																							2019-11-27T00:00		331	331	2019	11	27												AFRICA				ZM				Mpika Distr., Multinondo Wilderness Area, Muchele Dambo.									-12.45	31.3																																																		Bulbostylis schoenoides (Kunth) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			schoenoides			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:32.663Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292300	5292300	6	7707728	196	1369	7708	2719209		5292300	Bulbostylis schoenoides	Bulbostylis schoenoides (Kunth) C.B.Clarke	Bulbostylis schoenoides		DWC_ARCHIVE	2025-07-25T00:00:32.663Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601943374				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083277	K002083277	9482	Merrett, L.; Vollesen, K.B.; Bidgood, G.S.															PRESENT																							2018-11-04T00:00		308	308	2018	11	4												AFRICA				ZM				Mpika distr, Mutinondo wilderness Aea, East side of Kabasano Dambo.									-12.45	31.3																																																		Bulbostylis schoenoides (Kunth) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			schoenoides			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:18.656Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292300	5292300	6	7707728	196	1369	7708	2719209		5292300	Bulbostylis schoenoides	Bulbostylis schoenoides (Kunth) C.B.Clarke	Bulbostylis schoenoides		DWC_ARCHIVE	2025-07-25T00:00:18.656Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601942642				CC_BY_4_0	2024-03-28T18:19:45.180Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002095198	K002095198	A2715	Lebbie															PRESENT																							2017-05-04T00:00		124	124	2017	5	4												AFRICA				SL				Sewa River, Approachin Big Bekonger Falls, near Fomaya Village. Kenema District.									8.5	-11.283333																																																		Bulbostylis cioniana (Pi.Savi) Lye							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			cioniana			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:38.707Z	159.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292311	5292311	6	7707728	196	1369	7708	2719209		5292311	Bulbostylis cioniana	Bulbostylis cioniana (Pi.Savi) Lye	Bulbostylis cioniana		DWC_ARCHIVE	2025-07-25T00:00:38.707Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	SLE	Sierra Leone	SLE.1_1	Eastern	SLE.1.2_1	Kenema	SLE.1.2.4_1	Gorama Mende	
4601942435				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002084059	K002084059	8900	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2016-05-18T00:00		139	139	2016	5	18												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Little Chipundu Dambo									-12.45	31.3																																																		Bulbostylis tanzaniae (Lye) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			tanzaniae			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:40.170Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292395	5292395	6	7707728	196	1369	7708	2719209		5292395	Bulbostylis tanzaniae	Bulbostylis tanzaniae (Lye) R.W.Haines	Bulbostylis tanzaniae		DWC_ARCHIVE	2025-07-25T00:00:40.170Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601942421				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083876	K002083876	9060	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-02-01T00:00		32	32	2017	2	1												AFRICA				ZM				Mpika Distr. Mutinondo Wilderness Area, Lodge Rock to Choso Falls									-12.45	31.3																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.461Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:01:11.461Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601941444				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083878	K002083878	9017	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-01-30T00:00		30	30	2017	1	30												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Lodge Rock									-12.45	31.3																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:20.844Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:00:20.844Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601941422				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083599	K002083599	8622	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2016-05-04T00:00		125	125	2016	5	4												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Lodge Rock									-12.45	31.3																																																		Bulbostylis congolensis De Wild.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			congolensis			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:58.464Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292493	5292493	6	7707728	196	1369	7708	2719209		5292493	Bulbostylis congolensis	Bulbostylis congolensis De Wild.	Bulbostylis congolensis		DWC_ARCHIVE	2025-07-24T23:59:58.464Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601940601				CC_BY_4_0	2024-03-28T18:19:45.180Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002095197	K002095197	A2713	Lebbie															PRESENT																							2017-05-04T00:00		124	124	2017	5	4												AFRICA				SL				Approaching Big Bekongor Falls, near Fomaya Village. Kenema District. Sewa River									8.502	-11.287222																																																		Bulbostylis cioniana (Pi.Savi) Lye							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			cioniana			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:33.175Z	159.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292311	5292311	6	7707728	196	1369	7708	2719209		5292311	Bulbostylis cioniana	Bulbostylis cioniana (Pi.Savi) Lye	Bulbostylis cioniana		DWC_ARCHIVE	2025-07-24T23:59:33.175Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	SLE	Sierra Leone	SLE.1_1	Eastern	SLE.1.2_1	Kenema	SLE.1.2.4_1	Gorama Mende	
4601940403				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002084058	K002084058	9263	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-02-13T00:00		44	44	2017	2	13												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Kankonde Camp									-12.45	31.3																																																		Bulbostylis tanzaniae (Lye) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			tanzaniae			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:40.286Z	1400.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292395	5292395	6	7707728	196	1369	7708	2719209		5292395	Bulbostylis tanzaniae	Bulbostylis tanzaniae (Lye) R.W.Haines	Bulbostylis tanzaniae		DWC_ARCHIVE	2025-07-25T00:00:40.286Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601940390				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083875	K002083875	8605	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2016-05-03T00:00		124	124	2016	5	3												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Campers Rock									-12.45	31.3																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:32.559Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-24T23:59:32.559Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601940385				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083824	K002083824	1832	Merrett, L.															PRESENT																							2015-02-26T00:00		57	57	2015	2	26	26.ii.2015											AFRICA				ZM				Mutinondo Wilderness Area near Kankonde Camp bridge									-12.390472	31.323222																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.355Z	1380.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:01:11.355Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.7_2	Mpika			LC
4601940365				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083578	K002083578	8599	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2016-05-03T00:00		124	124	2016	5	3												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Campers Rock									-12.45	31.3																																																		Bulbostylis abortiva (Steud.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			abortiva			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:32.558Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292304	5292304	6	7707728	196	1369	7708	2719209		5292304	Bulbostylis abortiva	Bulbostylis abortiva (Steud.) C.B.Clarke	Bulbostylis abortiva		DWC_ARCHIVE	2025-07-24T23:59:32.558Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
